"nvp_id","nvp_respondant_id","nvp_name","nvp_value","nvp_name_id"
207916,11584,"How do you feel about the recorded phone interview process you have just completed.","it's interesting I this is definitely a first for me %HESITATION normally their interaction with %HESITATION and an interviewer over the phone when you're having more of the dialogue in a conversation so it does feel a bit one sided but I would imagine it's part of the process and %HESITATION talking to %HESITATION your potential %HESITATION employees and getting a feel for how they handle themselves over the phone what types of messages they leave and adjust their phone demeanor in general so %HESITATION it's interesting ",151
207917,11589,"How do you feel about the recorded phone interview process you have just completed.","well the first question went by pretty quickly but I understand that the that you guys probably receive a high volume of calls so I think it's a great way to facilitate who you'd like to speak with pain we ",151
207918,11567,"How do you feel about the recorded phone interview process you have just completed.","I like it gives me the opportunity to be spontaneous and give you a chance to hear what I have to say %HESITATION and I look forward to to being part of your company so the process I think is very good ",151
207919,11564,"What are the reasons you are looking to work for Sales Roads. After the beep take a few moments just to collect your thoughts, and then please give us your answer.","I was very intrigued by your ad and I was received any email I do enjoy working from home I'm very disciplined I work very well and I quite location as black men from my own and I was very impressed with your company I like some of the things that I heard in set saw in my research %HESITATION looking forward to furthering this process ",150
207920,11564,"How would your background make you a success in the job you are applying for.","I've had many years of experience working %HESITATION both inside sales are working the phones also working on the floor in a retail environment been promoted many times how many positions we see many accolades for sales performance always perform in the top %HESITATION percentile of two of my peers I was very intrigued again for the sales %HESITATION I've done very well in my jobs past here as a collector always right because the talk America radio able to work with people and their money in the opener ",149
207921,11469,"How would your background make you a success in the job you are applying for.","I love sale because I have to believe in the product what I'm selling and if I feel that I can be in asked that by providing this service that I have for customer it shows in my voice and it also shows in the product so I know that I would be success whatever I choose to do ",149
207922,11469,"How do you feel about the recorded phone interview process you have just completed.","it kind of seemed normal nowadays because every time you call into customer service their voice now you have to deal with so it's just another part of life I guess so it doesn't affect me at all ",151
207923,11558,"How do you feel about the recorded phone interview process you have just completed.","I have actually never done a phone recorded phone interview like this it's interesting to me I I don't necessarily dislike it however I do prefer a more face to face or %HESITATION personable type of interview so that I feel that I am speaking to an actual person right now as opposed to a recording %HESITATION I do however like that the recording was actually recorded by a person and not a computer and I do understand the need for something like this to speed up the process and and things of the of that nature %HESITATION I don't think that it's a it's a bad a bad concept at all %HESITATION but for me personally I do like to have that one on one interaction with people in real time rather than on a recording ",151
207924,11480,"How do you feel about the recorded phone interview process you have just completed.","%HESITATION own my and it's a little nerve ending %HESITATION because the %HESITATION making a mistake are not being able to recover as easily knowing that you're going to get no response %HESITATION on your end I get it %HESITATION it is easier just to hear someone's voice see a clear they might sound up for this particular type of role %HESITATION so in that it might weed through a lot of people I've done hiring myself so I do understand %HESITATION we see you can waste your time when you get somebody on the phone and those are not a good fit right away so %HESITATION that's my opinion on that thank you so much ",151
207925,11296,"How do you feel about the recorded phone interview process you have just completed.","I think having recorded answers is awesome that gives you a chance to listen to the person and how they communicate on the phone and %HESITATION course at all plays in effect when you're speaking with customers whether it's face to face over the phone or even by email or tax not bothered by it think it's an interesting concept and this is the first time I've encountered company that actually we'd like to hear the customer in a recorded type situation other than the standard interview when you're speaking to a HR or a manager within a company ",151
207926,11413,"How do you feel about the recorded phone interview process you have just completed.","that's a good question %HESITATION it's definitely different %HESITATION that's been interesting diving into this world of I'm looking for positions that you can perform remotely there's been a lot of different new experiences like Skype interviews %HESITATION and things like that so %HESITATION it's definitely a little bit odd %HESITATION but I could see it being very efficient for a company and and you know if everything's fall through isn't %HESITATION you know if everything's done right it can see being a really neat deal so little awkward though for sure ",151
207927,11412,"How do you feel about the recorded phone interview process you have just completed.","%HESITATION I believe this is a and excellent way for us ecompanies to do I interviewing or in the in the initial stage %HESITATION it is %HESITATION very good a good way for a person to do it set it up on their own time also pretty probably good for the company as well and %HESITATION again I believe it would be a good asset for your company thank you ",151
207928,11415,"How do you feel about the recorded phone interview process you have just completed.","%HESITATION I actually think it's kind of weird that I have a phone interview %HESITATION on the phone pre recorded %HESITATION never done anything like that before so %HESITATION different experience thank you ",151
207929,11436,"How do you feel about the recorded phone interview process you have just completed.","well other than the fact that I had messed up and didn't complete question one I actually think it's pretty awesome for you to kind of get an idea of my personality and out of the way I I guess speak over the phone and I would %HESITATION interact with clients over the phone before you actually take time or a waste time interviewing me a I guess not even in person but be a phone but I do appreciate the time and appreciate the opportunity ",151
207930,6034,"What are the reasons you are looking to work for Sales Roads. After the beep take a few moments just to collect your thoughts, and then please give us your answer.","well as to why I want to work for sales rose I have to admit main draw is the work at home kind of situation I have a very large office them should again as I speak fully equipped to go and I'm very comfortable here and I spent over ten years commuting ungodly amounts %HESITATION so that is obviously a a big perk right there and I have the looked at your company online intrigues me %HESITATION I always like a new child using a new challenge and it looks like that is a pretty constant kind of thank you guys ",150
207931,11375,"What are the reasons you are looking to work for Sales Roads. After the beep take a few moments just to collect your thoughts, and then please give us your answer.","I'm interested in working for a more progressive company and your company strikes me as being more progressive for example on the interview process is is designed to help you see who will be the best fit for the position but it's not a traditional type of interviewing for example you are the president and it your voice that I'm hearing who is conducting the interview which is to me very progressive and in a very good sign and a good company you would be a good company to work for ",150
207932,11375,"How would your background make you a success in the job you are applying for.","my background would make me a success because I am skilled not only in working remotely but I am also skilled and being able to find information accurately apply it I'm also skilled in the fact that I have sales experience both inside and outside tells experience I have set my own appointments and I was also asked to speak on a national sales call into two regions so I was definitely a top performer both US and inside tell throughout an outside Telstra ",149
207933,11375,"How do you feel about the recorded phone interview process you have just completed.","I would perform speak without a live person but I like the idea that it was the president of the company whose voice that I'm hearing I think that's a really good sign that %HESITATION the company is being managed well from the top down that he terrorists and that %HESITATION goes down into each level of the organization and I think that's a very good sign non I think that it would be a very good company to work for ",151
207934,10980,"How do you feel about the recorded phone interview process you have just completed.","I think it's very interesting I am lying cute and I would not hesitate to use it again ",151
207935,11325,"How do you feel about the recorded phone interview process you have just completed.","I think it's a good idea to save time on your end and %HESITATION we don't have people that you're not interested and so %HESITATION thankful for the opportunity ",151
207936,11303,"How do you feel about the recorded phone interview process you have just completed.","it's a it's a very unique process of this the first time that I've ever done it %HESITATION you know there's a lot of things that I wish I would've said previous questions but do you kind of nervous when you only have one shot you but that's essentially I filled out the this recording process ",151
207937,11297,"How do you feel about the recorded phone interview process you have just completed.","well obviously I prefer to meet one on one but a lot of times that obviously is not feasible so I feel the phone interview is just a another step in the process journey to land a position I am looking for I believe my attributes %HESITATION would pay you contribute Lee sorry about that word my puppy is running up and my because we speak %HESITATION yes I just feel that my presence in a sales meeting is %HESITATION overwhelming sometimes that not overwhelming but enough to %HESITATION get me into the the meeting and to succeed so sometimes when you're doing it over the phone or over scraped maybe those attributes don't come out and you feel a little bit tight or you know just a little nervous about the whole process so other than that it's just been enjoyable thank you ",151
207938,11246,"How do you feel about the recorded phone interview process you have just completed.","I think it's a great %HESITATION I I interviewed often for call sentences this and and %HESITATION you know at one point I used a recorded message just like that here %HESITATION folks and their %HESITATION speaking and inflection and all that good stuff though I absolutely love that I think it's a great thing cake and the listeners and those that are hiring an idea of %HESITATION verbal communication and %HESITATION you know just some great phone inflection that you can kind of go out will this work for our environmental well it turns people off so I love it ",151
207939,11245,"How do you feel about the recorded phone interview process you have just completed.","I think it's wonderful that think it's great that you guys want to hear from us you want to hear our voice and how we manage ourselves on the telephone because it is the front line to any company and %HESITATION certainly the person needs to be able to speak very clearly %HESITATION in English scheme to be able to talk to all types of levels of people in the able to do that very well so I think it's a great idea ",151
207940,11264,"How do you feel about the recorded phone interview process you have just completed.","it's an interesting process and of its I guess one way to chapel oaks screening to see it but people are serious about all working for sales rose and I don't have a problem with it that look forward to speaking with you again fighter ",151
207941,11004,"What are the reasons you are looking to work for Sales Roads. After the beep take a few moments just to collect your thoughts, and then please give us your answer.","yes the reason why I'm looking to work at sales roads %HESITATION there's a couple of reasons actually number one I would like to further my career and gain more experience and insights sales and be able to track that some based on my performance I think that's my performance will speak for itself and %HESITATION I want to be able to show %HESITATION the company here at sales roads that I am a performer and I hope to be a top performer and if other careers are available available to me outside of sales rose just to be able to %HESITATION keep track of that and have a resume ready on hand to show that my performance really speaks for itself number two I really like the flexibility that sales approach as I really think that this is going to be the future where you can work really from any space in the world as long as you have an internet connection or maybe a couple of %HESITATION headsets and some other techno technology %HESITATION %HESITATION maybe ask the software needed to operate your business whether it's from home or from a local office I personally would like to work from an a a remote office and be able to rent an office space and work from there %HESITATION somewhere that's close to home so that my commute is short and and somewhere where I can basically have the flexibility of living anywhere in the country or maybe even anywhere in the world and being able to select my hours the hours that %HESITATION fit my needs that is why ",150
207942,11004,"How would your background make you a success in the job you are applying for.","okay so my background %HESITATION will help in the success that sells roads I believe %HESITATION I've always %HESITATION my best strengths and the greatest jobs that I've really enjoyed have been sales job %HESITATION my first sales job I guess would be selling vacuum cleaners door to door and that was very hard to do plug I was %HESITATION pick pretty much the top guy in my office %HESITATION every month and I really enjoyed that job %HESITATION getting in front of people selling them the products however the product wasn't really that great to be honest with you is probably over priced %HESITATION but I but in doing that I saw that this to something that I'm actually really good at and something that I enjoy %HESITATION other experiences I have military experience I was in the navy for six years so I have a technology background I worked on radar systems and I got a lot of great discipline from that so I think that helps when you're working from home or working on your own schedule being very disciplined so that was something that I can't really great through the military the another one would be %HESITATION I was working as a stockbroker made a lot of money doing it it was again I was leaving I let my office I think it was in two thousand fourteen I have generated the most commissions more than anybody else in the office I was only in my second year doing that and I was computer against other guys I had been in the business for some of the more have been the business for ten years and %HESITATION so I I was very motivated very %HESITATION outgoing and %HESITATION just really it came down to the numbers how many phone calls did you make them today how many calls that you make to achieve that success so I think %HESITATION having the discipline having the experience in sales are knowing ",149
207943,11004,"How do you feel about the recorded phone interview process you have just completed.","I do like the phone recorded process I think it's pretty neat because you get to hear my voice you get to secure maybe how I can be energetic you can hear how maybe I can be persuasive over the phone I speak with Claire tea and the vocabulary that %HESITATION one would you off the cuff so I think that's really important for any inside sales %HESITATION appointments letters or %HESITATION anything over the phone that you need to communicate to an employee or a %HESITATION to acquire a with that being said %HESITATION the last car the last question I wasn't able to finish my thought completely in the two minutes and so %HESITATION you know how I just some maybe being able to re record just one seven one chance to re record so that you can have all your stocks there and know that this is the time when that you have to complete the today to completely answer the question get out all the all of your words that you would like to get out of overall I really enjoyed it this was a great interview thank you ",151
207944,11286,"How do you feel about the recorded phone interview process you have just completed.","I never had one before kind of interesting it's probably gives you guys good platform to see %HESITATION so somebody is qualified right off the bat and %HESITATION is probably a good %HESITATION start platform for you guys but %HESITATION interest so looking forward to hear from you guys ",151
207945,6473,"How do you feel about the recorded phone interview process you have just completed.","I'm used to speaking on recordings all day long and is part of my job so speaking into a record an interview I as perfectly fine in this day and age I'm hopefully you'll see some value and my experience and be interested in speaking with me and I look forward to speaking with you as well if you feel I'm a good six or this position thank you ",151
207946,10952,"How do you feel about the recorded phone interview process you have just completed.","you know I think this is actually pretty cool albeit with a lot of fun but very convenient I'm in my car now and LA driving through back home in Orange County and I looked at my maps I have a ne'er and a half ago so all this is really cool I can take advantage of the time I have my car and %HESITATION I I you know I guess this is just the era that we're on a you were upon you big technologies alone up to do things more efficiently so yeah I like ",151
207947,8401,"How do you feel about the recorded phone interview process you have just completed.","first of all is disappointed because something may have missed function %HESITATION in that the first question %HESITATION did not give me the time respond before it stopped %HESITATION so warm took a moment to answer that question what attracted me to see your post in the first place was a small but not have the ability to work a schedule in which I'm more less controlled or at least had some impact on in my environment %HESITATION doing something I really like I do enjoy the art I am a %HESITATION a consummate salesman I am I am very good farmer salesman but I am also very good %HESITATION hunter I enjoy the very nature of prospecting I am not deeply connected to people so I enjoy the process of making contact turn this fall didn't do the gatekeeper final decision make room and getting the results %HESITATION getting the desired result or move the more one very quickly %HESITATION at the same time I am sufficiently farmer oriented in that when I find %HESITATION a prospect which the mind connecting are really meant the investment to connect to get the desired results I enjoy that process it is a very natural %HESITATION comfortable process for me and I'm highly effective that it %HESITATION that's only if you work well I felt like that the I still feel like a little bit on the outside trying to find out what stills of roads could offer me but is certainly a time effective and from my impression in the homework I've been able to do obviously there's a lot of growth %HESITATION all the sales Moses's sprints in a lot of gross and that's very exciting %HESITATION so I imagine is a time effective tool for just you need of the team you're trying to get to through the interview process which is difficult in and of itself look for to talk with you soon thank ",151
207948,10903,"How would your background make you a success in the job you are applying for.","again to last two companies framework for I did a lot of happy I'm calling I've always shit Oregon a pub what my expectations more from the company so I'm very determined and organized %HESITATION and very much so I self starter ",149
207949,10903,"What are the reasons you are looking to work for Sales Roads. After the beep take a few moments just to collect your thoughts, and then please give us your answer.","sales rose looks like a very strong organization which is something I am looking for %HESITATION my background shows that I've done a lot of outbound calling so I'm very familiar with and comfortable with it and I like to build reporters with my client and it sounds like that is something that's important for some stretches Spock ",150
207950,10903,"How do you feel about the recorded phone interview process you have just completed.","I believe it was very good and very helpful and I truly hope that %HESITATION I hear back from somebody very soon I'm excited to get started push south roads ",151
207951,5924,"How would your background make you a success in the job you are applying for.","I have worked for over twenty years in your industry %HESITATION working both in generating leads for sales teams I generate leads for myself qualifying different companies and industries working in banking telemarketing through telecom virtually probably ten or twelve different industries so I'm very adaptable to different products and I'm very anxious to meet you and and pursue this further ",149
207952,5924,"What are the reasons you are looking to work for Sales Roads. After the beep take a few moments just to collect your thoughts, and then please give us your answer.","I have extensive experience in lead generation %HESITATION setting appointments for sales team than in the industry about twenty plus years and very interested in pursuing a career with you ",150
207953,5924,"How do you feel about the recorded phone interview process you have just completed.","as far as the phone interview process I'm rather impressed I have never experienced it before are a great way to conduct business in my opinion and I hope to be hearing from all of you very soon ",151
207965,10379,"What are the reasons you are looking to work for Sales Roads. After the beep take a few moments just to collect your thoughts, and then please give us your answer.","I'm looking to work for sales rose because our I I have my arm experience with %HESITATION %HESITATION setting appointments for different organizations and I find that I have a great track record I'm able to learn new products and I enjoy two white interacting with people and getting results as well and taking control conversation I just feel comfortable in this setting oh my I feel that I can bring a lot to the table and I cannot be productive %HESITATION getting through to the gatekeeper and all it feels natural to me I've done this type of us point setting %HESITATION for you know most of my my career at least I met recently as well so I feel that %HESITATION I could be beneficial to your company ",150
207954,10923,"What are the reasons you are looking to work for Sales Roads. After the beep take a few moments just to collect your thoughts, and then please give us your answer.","well the primary reason I'm interested in working with sales road is because I have a lot of experience in lead generation an appointment setting work I'm as a matter of fact I've worked for a couple of major companies that are doing we generation %HESITATION of four of the rocky of clients %HESITATION in particular I have done work for insurance agents %HESITATION I T. professionals %HESITATION also %HESITATION other kind of businesses in service oriented type businesses such as reading %HESITATION %HESITATION paper shredding %HESITATION also %HESITATION medical waste pick up %HESITATION and some other types of service oriented businesses %HESITATION like home improvement %HESITATION %HESITATION when do we placement %HESITATION a number of different clients I've had in the past that I have done a lot of lately generation an appointment setting and I really enjoy a light cold calling and talking to people and US specially business owners in particular and %HESITATION I just really like it it's it's I like get %HESITATION helping business owners out %HESITATION in particular small business owners %HESITATION I I it took I do have a marketing website myself that I that I promote %HESITATION and and help small business owners %HESITATION so I do like this kind of work and I'm so excited %HESITATION and I am really looking %HESITATION towards %HESITATION working animal with someone who is getting a steady supply of clients %HESITATION because I want to stay busy in this field of regeneration and appointment setting ",150
207955,10923,"How would your background make you a success in the job you are applying for.","so my background and lead generation an appointment setting is pretty impressive I have %HESITATION been very he all influential in getting the number of clients a a number of appointments %HESITATION my average output for appointment setting is at least %HESITATION between ten to fifteen appointments a week per client so I would say that %HESITATION to me in my book that is pretty impressive %HESITATION so %HESITATION I I think that you know I can bring that to a sales roads ",149
207956,10923,"How do you feel about the recorded phone interview process you have just completed.","I'm comfortable with a telephone interview process this pre recorded system is a wonderful idea %HESITATION as a matter of fact other companies do the same thing that are hiring and lead generation appointment setting factor %HESITATION so I think it's it's a great idea I think that is a the quickest way to screen %HESITATION of print potential employees out %HESITATION and to get a feel for %HESITATION the the type of person that you're hiring on so I I really like the process I think it's wonderful %HESITATION great idea ",151
207957,10910,"What are the reasons you are looking to work for Sales Roads. After the beep take a few moments just to collect your thoughts, and then please give us your answer.","reason I'm looking to work for sales rose is up because of the work at home opportunity that it provides %HESITATION you know I also have a busy schedule myself and you know I would definitely like to %HESITATION you know schedule around it around my mother schedule and you know I believe that working for you to be an inside sales you know I'm definitely already set appointments before with other companies as appointment setter and was very successful at it had over you know fifty percent you know responses as far as confirmation confirmed appointments so that's the reason I mean I'm very you know I don't need anybody to supervise me or watch over me to get my to get to my job done so thank you ",150
207958,10910,"How would your background make you a success in the job you are applying for.","like I said before my background in sales would definitely made me a success because I have no problem contacted business owners of business owners getting through gatekeepers and following up to make sure that you know the appointment is set and also you know I have no problem making outbound calls on a consistent basis %HESITATION like I said to try to get a hold of owners and I feel like that is a great asset that I can bring to your company thank you ",149
207959,10910,"How do you feel about the recorded phone interview process you have just completed.","I've actually have no problem with this phone interview process I've actually been through a phone interview process like this before in the past so it's not anything new and I have no problem with it thank you ",151
207960,6474,"What are the reasons you are looking to work for Sales Roads. After the beep take a few moments just to collect your thoughts, and then please give us your answer.","I am eager to gain more information at the position with sales road because I am currently self employed and looking to get back into W. too type employment I have five thirteen years of lead generation business development experience so I feel that %HESITATION the position itself as as something I'm qualified for and I feel that I could provide good work for sales rose ",150
207961,8432,"What are the reasons you are looking to work for Sales Roads. After the beep take a few moments just to collect your thoughts, and then please give us your answer.","I have a lot of experience in business to business sales I looked at it is it seems to be a place I'd like to work the ratings as far as place place to work well so am I was interested in the flexibility you know so I and working at home and that's attracted to me also ",150
207962,8751,"What are the reasons you are looking to work for Sales Roads. After the beep take a few moments just to collect your thoughts, and then please give us your answer.","I think I'm looking to our work for sales roads because %HESITATION I want a new opportunity to control more of my destiny %HESITATION and I think a work life relationship %HESITATION is also good I think that I've always been since they have the successful in sales and %HESITATION I see no reason why I will not be successful in this position ",150
207963,8751,"How would your background make you a success in the job you are applying for.","I think my background going back to when my parents own their printing and mailing company and I was sixteen I was out doing outside sales %HESITATION and continuation of that process of sales throughout my entire career %HESITATION kind of sesame to fitness position I feel that %HESITATION my background and knowledge and sales will make me successful and that's why I feel I would be a good fit for this position ",149
207964,8751,"How do you feel about the recorded phone interview process you have just completed.","%HESITATION I think it's a new %HESITATION way of %HESITATION taking care of %HESITATION efficiency %HESITATION enjoy it I think it's a good way to find whether a position is a good fit both %HESITATION sides of the equation employer and the employee %HESITATION I've been through a fuel from %HESITATION I'd say it was successful in the fact that we both come to terms on some opposition side just %HESITATION didn't fit of for a variety of reasons whether it's %HESITATION the type of position was or as a salary or %HESITATION another reason %HESITATION so I think it's a good process to begin with on %HESITATION both the employer and employees part ",151
207966,10379,"How would your background make you a success in the job you are applying for.","I feel that job with with the experience I have I've I've made several calls and I've had a great track whether record of success yes with you know working hard and getting through the gate keeper I feel that I have a lot of confidence this type of work it feels natural for me all and that I could that because of the experience I have %HESITATION you know how how to work the process and how do you through the gate reverse what was %HESITATION stay organized with call backs as well as called my determination that I find that I can the successful in in this environment all good I've trained for different type of products so I'm able to learn %HESITATION lot of different products as as I have experience in the past ",149
207967,10379,"How do you feel about the recorded phone interview process you have just completed.","I I don't have any problem with it all you know it is just a a introduction %HESITATION to to understand how people express themselves over the phone to get a feel for a little bit about the person that you're going to be hiring ",151
207968,8180,"What are the reasons you are looking to work for Sales Roads. After the beep take a few moments just to collect your thoughts, and then please give us your answer.","I enjoy customer service working one on one and %HESITATION business to business type quite a bit of experience in and also I look forward to working from home %HESITATION it's a better set up for me and job the most convenient and I think that it will bring out a better work dynamic and me thank you ",150
207969,8180,"How would your background make you a success in the job you are applying for.","%HESITATION idea quite a bit because I'm coming from a bank in Denmark I with the marketing director and I was in charge of a staff of five %HESITATION type business to business and %HESITATION business to %HESITATION business to %HESITATION customer also experience quite a bit of experience %HESITATION I've managerial and supervisory experience of both at my job opening also it by jobs in the retail sector being store manager of %HESITATION of %HESITATION my previous jobs and %HESITATION I I have a lot of customer service for years and years of customer service experience ",149
207970,8180,"How do you feel about the recorded phone interview process you have just completed.","%HESITATION I like it I no problem with it %HESITATION you get the point across and we are just able to answer briefly I I like it quite a bit thank you ",151
207971,6464,"How do you feel about the recorded phone interview process you have just completed.","I think it's great sufficient it saves time it can be and %HESITATION anyone schedule so you know lot of having to set appointments for each other or a calendar bites and things like that and just learning %HESITATION it's straightforward so I like efficiency ",151
207972,8413,"How would your background make you a success in the job you are applying for.","background is extremely buried I have worked in both business to business oddballs outside and inside sales I spend the majority of my life in sales and I believe that I have the perfect skills that to be an asset she sells wrote I've actually done business to business with hospital sea level VP level you name it and I've done it I guess my entire pretty much history is just in sales and and it's existing in sales I probably died from retail to marketing to insurance to %HESITATION door to door to personal direct to consumer marketing and I think all those assets combined would make me very valuable assets ",149
207973,8413,"How do you feel about the recorded phone interview process you have just completed.","I'm I feel that about the interview I missed the first question why do I think I lightly sales rose I love your approach I love the type of atmosphere the Tara has actually explained to me that you guys have in from all the reviews that scene online you look like a really terrific company to work for the really does have a value set the somewhere to mine as far as the just virtual online interview process and he gets very %HESITATION enterprising and these very with the times %HESITATION I think that it does give the hiring team the ability to kind of get a preview of the Canada before actually having that one on one conversation and getting a little bit more information from the person before you actually have that one on one conversation on think it went well I really do like the predictive index tests I think those are helpful as well and I do have to apologize for my voice I just found out that I have a bacterial infection so I actually am kind of a little off my game right now but I do look forward to you %HESITATION see everyone further and hopefully be able to further processing meat more people was routine thanks have a great day ",151
207974,8372,"How do you feel about the recorded phone interview process you have just completed.","I think it's great if someone is going to be on the phone you need to hear what their voice sounds like on the other end of the clear concise and speak slowly so I think this %HESITATION great procedure to help us with the pickings are clients ",151
207975,5993,"How do you feel about the recorded phone interview process you have just completed.","I feel I'm confident that you know I can work hard and %HESITATION do a good job for you and its position out I hope that you know listening to my my phone voice and everything you feel the same that you know that could be a good fit so I look forward to hearing from you guys thank you ",151
207976,5960,"What are the reasons you are looking to work for Sales Roads. After the beep take a few moments just to collect your thoughts, and then please give us your answer.","yes hi %HESITATION reason I want to work for sales wrote this because I truly optics freedom of working from home %HESITATION it's it's like most sales jobs to commission structure allows you to get paid for what you produce and I've always thought that was better on the making an hourly wage so I you know I I look forward to the convenience of working from home I'm being productive to meet the needs of my lifestyle ",150
207977,5960,"How would your background make you a success in the job you are applying for.","I'm I have I'm old for maybe twenty five to thirty years working on the phone in the sales environment %HESITATION dean Kerry successful in every organization that I work for being %HESITATION towards the top it's not easy topsails rap so I think that my experience %HESITATION in the state me I think successful I know what to expect com I have no fear of speaking with business owners store %HESITATION consumers whatever the case may differ sales wrote so I think my experience is the main reason that I can be successful ",149
207978,5960,"How do you feel about the recorded phone interview process you have just completed.","can't get unusual on never had a phone interview or recorded phone in your view %HESITATION to consider me for position so this is definitely I first read me do I like it %HESITATION how do I feel about it how it's different %HESITATION it's just different what %HESITATION I definitely understand how we can we eat out those that would not be qualified by curing someone's voice or %HESITATION getting your responses so it's like usual but %HESITATION something that I definitely understand that you ",151
207979,6386,"What are the reasons you are looking to work for Sales Roads. After the beep take a few moments just to collect your thoughts, and then please give us your answer.","looking for a company %HESITATION that you know it's still small where my contradictions will stand out I work for March fortune five hundred companies like Samsung and it's easy to get lost in the numbers in the sense that you're just another employee and although you get opportunities here and there to stand out it's much harder to get that recognition there for all you know progress in your career so a small company like shows Roach one that shot you know really growing and showing up on on an Indian industries radar it's something that I'd like to be a part of and really show you know showcase my skill sets and other ",150
207980,6386,"How would your background make you a success in the job you are applying for.","I have on four years ago hardcore cold calling %HESITATION public setting for our set to happy is a %HESITATION having the or be responsible over the entire sales cycle so on this being a war where I'll be setting up a business to business apartments are generating beach engaging clients out of you know that here I'm I think I'm well equipped to handle that I'm not intimidated by it are packed out proven success in that role doing exactly that telesales I'm so I think I have all the right stuff ",149
207981,6386,"How do you feel about the recorded phone interview process you have just completed.","this is the first time I've done this in terms of a of recorded pre recorded phone interview that's done a video are recorded interview for hot chart another %HESITATION companies like that but I think it's great you know it's more efficient gives us time to think about the answer %HESITATION it it does remove some of that human interaction elements but it makes sense you know efficiency I'm sure you guys get hundreds and hundreds of applicants of this kind of gives you are much easier more efficient way of getting people out yeah nothing wrong with ",151
207982,5657,"How do you feel about the recorded phone interview process you have just completed.","I think it's a really cool idea I've never drawn recorded phone interview before %HESITATION I have but I think it's a great way to give you a chance to get an introduction to the candidates and Nero down your selection and I sure hope that when you do the near home down that %HESITATION included into the next round thank you so much for your time ",151
207983,6207,"How do you feel about the recorded phone interview process you have just completed.","I don't think that I did the recording correctly I'm very sorry I don't I apologize I %HESITATION didn't answer quick enough and I think it skip on to the next question without me getting a chance to answer so let me answer the first one real quick up for the first when I wanted to work for a proven our company with %HESITATION with a track record of success that I'm you know how offer stability and %HESITATION and good hours for me to work and as far as what I think I can bring to the table I have %HESITATION you know many years experience working over the phone from my home office and I feel that I'd be a good fit with your company doing business to business appointment setting and %HESITATION I am satisfied with the the %HESITATION phone interview that I just completed other than the mistake that I made in the beginning thank you very much ",151
207984,5090,"What are the reasons you are looking to work for Sales Roads. After the beep take a few moments just to collect your thoughts, and then please give us your answer.","it sounds like a different venture can sales %HESITATION the way you help your commission set up %HESITATION I feel like I would be a very resourceful person and %HESITATION she market would be a good new adventure ",150
207985,5090,"How would your background make you a success in the job you are applying for.","background has been in apartment shedding and telemarketing I feel like the integrity of my wife as paper may fall being able to talk to people and clients and %HESITATION they trust and they know that I'm telling the truth so my experience has been and telling the truth ",149
207986,5090,"How do you feel about the recorded phone interview process you have just completed.","well I feel like a little robotic but end of years ahead of you and %HESITATION it does get to the point ",151
207987,6419,"How do you feel about the recorded phone interview process you have just completed.","it's kind of a free question I'm getting cut off because they love talking I did indicate that are you talking to and %HESITATION I do also again that I would be listening and I'm a very active listener %HESITATION and so %HESITATION as far as this phone interviews concerned with their pre recorded it's pretty interesting I I kind of like it because you just get to say what sinew and express your feelings so yeah I really actually like this phone interview %HESITATION but like I said I'm definitely an active Lister as well I want to pay attention to what clients and customers potentially one and try to focus on you know trying to get what they need at the end of the day we got to make sure that they're happy with us because I'm probably going to be the first to voice that they listen to as amber representing %HESITATION representing the company %HESITATION I want them to feel that they are you know dealing with someone that they don't have to worry with that they know that I'm honest and sincere and I'm looking out for the best thing %HESITATION for them and their company offering the best solution for whatever needs they have %HESITATION so I definitely like this phone interview I think I'm gonna get cut off again so I just wanted to say goodbye and thank you for giving me this opportunity ",151
207988,6419,"What are the reasons you are looking to work for Sales Roads. After the beep take a few moments just to collect your thoughts, and then please give us your answer.","hi %HESITATION I think to work for sales rose because I love to sail I love talking to people I love connecting with people and I feel like all be a good set out on it because %HESITATION connect the people and I love sales and marketing and then my passion from the beginning and would still throw it gives me not flexibility I can %HESITATION you know drop the kids to school and then pick them up %HESITATION after this Thursday's over so I am looking for some part time work like six hours a day roughly %HESITATION Monday through Friday and you know just really looking forward to working %HESITATION I just %HESITATION needed that flexibility if you're picking and dropping at school %HESITATION and %HESITATION and that's about it so %HESITATION I feel like I would be a good fit because I love to work and be engaged and do stuff but I just knew that flexibility that I feel that Billboard can you give me and on top of it Tom silk road's sorry and on top of that sheltered and also I feel like it's going to help me %HESITATION you know really tapped into my abilities and %HESITATION and I want to like you know try to improve I mean you're always improving there's always room for improvement I'm you guys stay is that you are also going to be pure during a page training I look forward to is not because I wanna talk and rich myself on your enrich myself to be able to communicate better and to really get a cost with clients and and prospective %HESITATION customers %HESITATION I I enjoy that so any any room I can see for self growth I feel with it it's a great opportunity for you know to just improve myself and myself career I've been selling stuff from well gosh from you know eighteen ",150
